GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007,IncrementalPaid
1066,Island Ins Cos Grp,2006,2006,1,602,195,253,3478,198,3280,0,6129.858,195.0
1066,Island Ins Cos Grp,2006,2007,2,1789,819,363,3478,198,3280,0,6129.858,624.0
1066,Island Ins Cos Grp,2006,2008,3,2271,1280,348,3478,198,3280,0,6129.858,461.0
1066,Island Ins Cos Grp,2006,2009,4,1864,1446,308,3478,198,3280,0,6129.858,166.0
1066,Island Ins Cos Grp,2006,2010,5,2055,1883,123,3478,198,3280,0,6129.858,437.0
1066,Island Ins Cos Grp,2006,2011,6,2003,1886,114,3478,198,3280,0,6129.858,3.0
1066,Island Ins Cos Grp,2006,2012,7,1975,1892,83,3478,198,3280,0,6129.858,6.0
1066,Island Ins Cos Grp,2006,2014,9,1986,1896,90,3478,198,3280,0,6129.858,4.0
1066,Island Ins Cos Grp,2007,2007,1,1230,70,1007,3040,158,2882,0,6129.858,70.0
1066,Island Ins Cos Grp,2007,2008,2,1680,417,908,3040,158,2882,0,6129.858,347.0
1066,Island Ins Cos Grp,2007,2009,3,1195,870,220,3040,158,2882,0,6129.858,453.0
1066,Island Ins Cos Grp,2007,2010,4,1042,969,49,3040,158,2882,0,6129.858,99.0
1066,Island Ins Cos Grp,2007,2011,5,1245,989,186,3040,158,2882,0,6129.858,20.0
1066,Island Ins Cos Grp,2007,2012,6,1334,1037,156,3040,158,2882,0,6129.858,48.0
1066,Island Ins Cos Grp,2007,2013,7,1241,1127,92,3040,158,2882,0,6129.858,90.0
1066,Island Ins Cos Grp,2007,2014,8,1197,1138,56,3040,158,2882,0,6129.858,11.0
1066,Island Ins Cos Grp,2007,2015,9,1180,1139,41,3040,158,2882,0,6129.858,1.0
1066,Island Ins Cos Grp,2007,2016,10,1170,1142,24,3040,158,2882,0,6129.858,3.0
8559,Millers Mut Ins Assoc,1998,1998,1,567,164,164,1044,0,1044,0,305.956,164.0
8559,Millers Mut Ins Assoc,2000,2000,1,107,27,59,547,82,465,0,305.956,27.0
8559,Millers Mut Ins Assoc,2000,2001,2,263,45,15,547,82,465,0,305.956,18.0
8559,Millers Mut Ins Assoc,2000,2002,3,594,293,3,547,82,465,0,305.956,248.0
8559,Millers Mut Ins Assoc,2000,2003,4,854,332,0,547,82,465,0,305.956,39.0
8559,Millers Mut Ins Assoc,2000,2004,5,883,361,0,547,82,465,0,305.956,29.0
8559,Millers Mut Ins Assoc,2000,2005,6,732,517,0,547,82,465,0,305.956,156.0
8559,Millers Mut Ins Assoc,2000,2006,7,708,707,0,547,82,465,0,305.956,190.0
8559,Millers Mut Ins Assoc,2001,2001,1,441,198,88,727,86,641,0,305.956,198.0
8559,Millers Mut Ins Assoc,2001,2002,2,331,306,1,727,86,641,0,305.956,108.0
8559,Millers Mut Ins Assoc,2001,2003,3,437,325,0,727,86,641,0,305.956,19.0
8559,Millers Mut Ins Assoc,2001,2004,4,415,340,0,727,86,641,0,305.956,15.0
8559,Millers Mut Ins Assoc,2001,2005,5,428,357,0,727,86,641,0,305.956,17.0
8559,Millers Mut Ins Assoc,2001,2006,6,649,649,0,727,86,641,0,305.956,292.0
8559,Millers Mut Ins Assoc,2001,2007,7,659,659,0,727,86,641,0,305.956,10.0
8559,Millers Mut Ins Assoc,2002,2002,1,173,6,11,97,22,75,0,305.956,6.0
8559,Millers Mut Ins Assoc,2002,2003,2,145,71,0,97,22,75,0,305.956,65.0
8559,Millers Mut Ins Assoc,2002,2004,3,152,78,0,97,22,75,0,305.956,7.0
8559,Millers Mut Ins Assoc,2002,2005,4,170,99,0,97,22,75,0,305.956,21.0
8559,Millers Mut Ins Assoc,2002,2006,5,175,103,0,97,22,75,0,305.956,4.0
8559,Millers Mut Ins Assoc,2002,2007,6,175,104,0,97,22,75,0,305.956,1.0
8559,Millers Mut Ins Assoc,2002,2008,7,171,171,0,97,22,75,0,305.956,67.0
23663,National American Ins Co,1998,1998,1,621,62,389,2335,601,1734,1,2325.049,62.0
23663,National American Ins Co,1998,1999,2,845,539,201,2335,601,1734,1,2325.049,477.0
23663,National American Ins Co,1998,2000,3,841,756,7,2335,601,1734,1,2325.049,217.0
23663,National American Ins Co,1998,2001,4,923,839,8,2335,601,1734,1,2325.049,83.0
23663,National American Ins Co,1998,2002,5,1230,1222,0,2335,601,1734,1,2325.049,383.0
23663,National American Ins Co,1998,2003,6,1405,1398,0,2335,601,1734,1,2325.049,176.0
23663,National American Ins Co,1998,2004,7,1568,1550,18,2335,601,1734,1,2325.049,152.0
23663,National American Ins Co,1999,1999,1,783,32,739,4259,1340,2919,1,2325.049,32.0
23663,National American Ins Co,1999,2000,2,318,52,265,4259,1340,2919,1,2325.049,20.0
23663,National American Ins Co,1999,2001,3,168,56,112,4259,1340,2919,1,2325.049,4.0
23663,National American Ins Co,1999,2002,4,123,70,44,4259,1340,2919,1,2325.049,14.0
23663,National American Ins Co,1999,2003,5,195,147,39,4259,1340,2919,1,2325.049,77.0
23663,National American Ins Co,1999,2004,6,230,168,53,4259,1340,2919,1,2325.049,21.0
23663,National American Ins Co,1999,2005,7,242,212,13,4259,1340,2919,1,2325.049,44.0
23663,National American Ins Co,1999,2006,8,282,273,0,4259,1340,2919,1,2325.049,61.0
23663,National American Ins Co,1999,2007,9,305,296,0,4259,1340,2919,1,2325.049,23.0
23663,National American Ins Co,1999,2008,10,433,433,0,4259,1340,2919,1,2325.049,137.0
23663,National American Ins Co,2000,2000,1,1081,26,1048,6375,2885,3490,1,2325.049,26.0
23663,National American Ins Co,2000,2001,2,667,278,384,6375,2885,3490,1,2325.049,252.0
23663,National American Ins Co,2000,2002,3,439,409,26,6375,2885,3490,1,2325.049,131.0
23663,National American Ins Co,2000,2003,4,786,741,46,6375,2885,3490,1,2325.049,332.0
23663,National American Ins Co,2000,2004,5,1230,1019,187,6375,2885,3490,1,2325.049,278.0
23663,National American Ins Co,2000,2005,6,1324,1230,89,6375,2885,3490,1,2325.049,211.0
23663,National American Ins Co,2000,2007,8,1297,1293,4,6375,2885,3490,1,2325.049,75.0
23663,National American Ins Co,2000,2008,9,1306,1298,0,6375,2885,3490,1,2325.049,5.0
23663,National American Ins Co,2000,2009,10,1391,1391,0,6375,2885,3490,1,2325.049,93.0
23663,National American Ins Co,2001,2001,1,965,70,872,6747,3424,3323,1,2325.049,70.0
23663,National American Ins Co,2001,2002,2,256,130,112,6747,3424,3323,1,2325.049,60.0
23663,National American Ins Co,2001,2003,3,476,322,116,6747,3424,3323,1,2325.049,192.0
23663,National American Ins Co,2001,2004,4,1209,788,372,6747,3424,3323,1,2325.049,466.0
23663,National American Ins Co,2001,2005,5,1184,989,178,6747,3424,3323,1,2325.049,201.0
23663,National American Ins Co,2001,2007,7,1215,1206,9,6747,3424,3323,1,2325.049,232.0
23663,National American Ins Co,2002,2002,1,900,12,886,5858,2498,3360,1,2325.049,12.0
23663,National American Ins Co,2002,2003,2,498,45,360,5858,2498,3360,1,2325.049,33.0
23663,National American Ins Co,2002,2004,3,856,231,371,5858,2498,3360,1,2325.049,186.0
23663,National American Ins Co,2002,2005,4,731,484,245,5858,2498,3360,1,2325.049,253.0
23663,National American Ins Co,2002,2006,5,594,519,67,5858,2498,3360,1,2325.049,35.0
23663,National American Ins Co,2002,2007,6,578,542,36,5858,2498,3360,1,2325.049,23.0
23663,National American Ins Co,2002,2010,9,543,543,0,5858,2498,3360,1,2325.049,1.0
23663,National American Ins Co,2003,2003,1,918,1,909,5221,2369,2852,1,2325.049,1.0
23663,National American Ins Co,2003,2004,2,577,4,357,5221,2369,2852,1,2325.049,3.0
23663,National American Ins Co,2003,2005,3,350,5,345,5221,2369,2852,1,2325.049,1.0
23663,National American Ins Co,2003,2007,5,89,11,71,5221,2369,2852,1,2325.049,6.0
23663,National American Ins Co,2003,2008,6,57,49,8,5221,2369,2852,1,2325.049,38.0
23663,National American Ins Co,2003,2010,8,60,55,5,5221,2369,2852,1,2325.049,6.0
23663,National American Ins Co,2003,2011,9,124,117,0,5221,2369,2852,1,2325.049,62.0
23663,National American Ins Co,2003,2012,10,196,196,0,5221,2369,2852,1,2325.049,79.0
23663,National American Ins Co,2004,2005,2,594,1,593,5796,1953,3843,1,2325.049,1.0
23663,National American Ins Co,2004,2006,3,267,7,253,5796,1953,3843,1,2325.049,6.0
23663,National American Ins Co,2004,2007,4,194,11,176,5796,1953,3843,1,2325.049,4.0
23663,National American Ins Co,2004,2008,5,87,13,54,5796,1953,3843,1,2325.049,2.0
23663,National American Ins Co,2004,2009,6,119,95,17,5796,1953,3843,1,2325.049,82.0
23663,National American Ins Co,2004,2010,7,104,97,7,5796,1953,3843,1,2325.049,2.0
23663,National American Ins Co,2005,2005,1,687,3,670,5636,1819,3817,1,2325.049,3.0
23663,National American Ins Co,2005,2007,3,348,16,332,5636,1819,3817,1,2325.049,13.0
23663,National American Ins Co,2005,2008,4,175,25,150,5636,1819,3817,1,2325.049,9.0
23663,National American Ins Co,2005,2009,5,110,49,61,5636,1819,3817,1,2325.049,24.0
23663,National American Ins Co,2005,2013,9,83,83,0,5636,1819,3817,1,2325.049,34.0
23663,National American Ins Co,2006,2007,2,684,1,677,5358,1690,3668,1,2325.049,1.0
23663,National American Ins Co,2006,2008,3,294,72,222,5358,1690,3668,1,2325.049,71.0
23663,National American Ins Co,2006,2009,4,285,93,123,5358,1690,3668,1,2325.049,21.0
23663,National American Ins Co,2006,2010,5,211,150,28,5358,1690,3668,1,2325.049,57.0
23663,National American Ins Co,2006,2011,6,307,287,20,5358,1690,3668,1,2325.049,137.0
23663,National American Ins Co,2006,2012,7,293,292,1,5358,1690,3668,1,2325.049,5.0
23663,National American Ins Co,2007,2007,1,911,1,904,5422,1689,3733,1,2325.049,1.0
23663,National American Ins Co,2007,2008,2,586,10,538,5422,1689,3733,1,2325.049,9.0
23663,National American Ins Co,2007,2009,3,467,73,394,5422,1689,3733,1,2325.049,63.0
23663,National American Ins Co,2007,2010,4,177,75,102,5422,1689,3733,1,2325.049,2.0
23663,National American Ins Co,2007,2012,6,116,95,21,5422,1689,3733,1,2325.049,20.0
32301,Nichido Fire & Marine Ins Co Ltd,1998,1998,1,124,21,91,135,0,135,1,235.244,21.0
32301,Nichido Fire & Marine Ins Co Ltd,1998,1999,2,234,78,105,135,0,135,1,235.244,57.0
32301,Nichido Fire & Marine Ins Co Ltd,1998,2000,3,278,112,72,135,0,135,1,235.244,34.0
32301,Nichido Fire & Marine Ins Co Ltd,1998,2002,5,700,227,425,135,0,135,1,235.244,115.0
32301,Nichido Fire & Marine Ins Co Ltd,1998,2003,6,934,284,603,135,0,135,1,235.244,57.0
32301,Nichido Fire & Marine Ins Co Ltd,1998,2004,7,355,304,35,135,0,135,1,235.244,20.0
32301,Nichido Fire & Marine Ins Co Ltd,1998,2005,8,371,324,31,135,0,135,1,235.244,20.0
32301,Nichido Fire & Marine Ins Co Ltd,1998,2006,9,384,348,30,135,0,135,1,235.244,24.0
32301,Nichido Fire & Marine Ins Co Ltd,1998,2007,10,410,385,25,135,0,135,1,235.244,37.0
32301,Nichido Fire & Marine Ins Co Ltd,1999,1999,1,177,22,155,144,0,144,1,235.244,22.0
32301,Nichido Fire & Marine Ins Co Ltd,1999,2000,2,1497,576,615,144,0,144,1,235.244,554.0
32301,Nichido Fire & Marine Ins Co Ltd,1999,2001,3,987,797,82,144,0,144,1,235.244,221.0
32301,Nichido Fire & Marine Ins Co Ltd,1999,2002,4,1994,1072,270,144,0,144,1,235.244,275.0
32301,Nichido Fire & Marine Ins Co Ltd,1999,2003,5,2024,1568,160,144,0,144,1,235.244,496.0
32301,Nichido Fire & Marine Ins Co Ltd,1999,2004,6,1776,1590,164,144,0,144,1,235.244,22.0
32301,Nichido Fire & Marine Ins Co Ltd,1999,2005,7,1708,1613,71,144,0,144,1,235.244,23.0
32301,Nichido Fire & Marine Ins Co Ltd,1999,2006,8,1727,1652,67,144,0,144,1,235.244,39.0
32301,Nichido Fire & Marine Ins Co Ltd,1999,2007,9,1798,1741,57,144,0,144,1,235.244,89.0
32301,Nichido Fire & Marine Ins Co Ltd,2000,2000,1,120,2,118,176,37,139,1,235.244,2.0
32301,Nichido Fire & Marine Ins Co Ltd,2000,2001,2,650,364,168,176,37,139,1,235.244,362.0
32301,Nichido Fire & Marine Ins Co Ltd,2000,2002,3,2249,1181,597,176,37,139,1,235.244,817.0
32301,Nichido Fire & Marine Ins Co Ltd,2000,2003,4,2309,1338,292,176,37,139,1,235.244,157.0
32301,Nichido Fire & Marine Ins Co Ltd,2000,2004,5,1603,1361,225,176,37,139,1,235.244,23.0
32301,Nichido Fire & Marine Ins Co Ltd,2000,2005,6,1473,1386,72,176,37,139,1,235.244,25.0
32301,Nichido Fire & Marine Ins Co Ltd,2000,2006,7,1491,1416,64,176,37,139,1,235.244,30.0
32301,Nichido Fire & Marine Ins Co Ltd,2000,2007,8,1510,1451,59,176,37,139,1,235.244,35.0
32301,Nichido Fire & Marine Ins Co Ltd,2001,2001,1,195,22,171,255,12,243,1,235.244,22.0
32301,Nichido Fire & Marine Ins Co Ltd,2001,2002,2,544,121,189,255,12,243,1,235.244,99.0
32301,Nichido Fire & Marine Ins Co Ltd,2001,2003,3,510,123,141,255,12,243,1,235.244,2.0
32301,Nichido Fire & Marine Ins Co Ltd,2001,2004,4,514,147,354,255,12,243,1,235.244,24.0
32301,Nichido Fire & Marine Ins Co Ltd,2001,2005,5,471,172,86,255,12,243,1,235.244,25.0
32301,Nichido Fire & Marine Ins Co Ltd,2001,2006,6,280,197,75,255,12,243,1,235.244,25.0
32301,Nichido Fire & Marine Ins Co Ltd,2001,2007,7,300,230,70,255,12,243,1,235.244,33.0
32301,Nichido Fire & Marine Ins Co Ltd,2002,2002,1,71,5,57,38,0,38,1,235.244,5.0
32301,Nichido Fire & Marine Ins Co Ltd,2002,2003,2,85,14,55,38,0,38,1,235.244,9.0
32301,Nichido Fire & Marine Ins Co Ltd,2002,2004,3,88,30,41,38,0,38,1,235.244,16.0
32301,Nichido Fire & Marine Ins Co Ltd,2002,2005,4,81,56,13,38,0,38,1,235.244,26.0
32301,Nichido Fire & Marine Ins Co Ltd,2002,2006,5,86,76,1,38,0,38,1,235.244,20.0
32301,Nichido Fire & Marine Ins Co Ltd,2002,2007,6,97,97,0,38,0,38,1,235.244,21.0
32301,Nichido Fire & Marine Ins Co Ltd,2003,2003,1,124,25,77,41,0,41,1,235.244,25.0
32301,Nichido Fire & Marine Ins Co Ltd,2003,2004,2,104,30,61,41,0,41,1,235.244,5.0
32301,Nichido Fire & Marine Ins Co Ltd,2003,2005,3,83,41,24,41,0,41,1,235.244,11.0
32301,Nichido Fire & Marine Ins Co Ltd,2003,2006,4,291,68,8,41,0,41,1,235.244,27.0
32301,Nichido Fire & Marine Ins Co Ltd,2003,2007,5,115,115,0,41,0,41,1,235.244,47.0
32301,Nichido Fire & Marine Ins Co Ltd,2004,2004,1,153,29,86,132,0,132,1,235.244,29.0
32301,Nichido Fire & Marine Ins Co Ltd,2004,2005,2,110,40,33,132,0,132,1,235.244,11.0
32301,Nichido Fire & Marine Ins Co Ltd,2004,2006,3,80,50,18,132,0,132,1,235.244,10.0
32301,Nichido Fire & Marine Ins Co Ltd,2004,2007,4,61,61,0,132,0,132,1,235.244,11.0
32301,Nichido Fire & Marine Ins Co Ltd,2005,2005,1,71,9,39,-62,-28,-34,1,235.244,9.0
32301,Nichido Fire & Marine Ins Co Ltd,2006,2006,1,45,9,36,32,14,18,1,235.244,9.0
32301,Nichido Fire & Marine Ins Co Ltd,2006,2007,2,24,24,0,32,14,18,1,235.244,15.0
32301,Nichido Fire & Marine Ins Co Ltd,2007,2010,4,5,5,0,10,0,10,1,235.244,5.0
6980,North Star Co,1998,1998,1,227,132,25,159,0,159,0,706.474,132.0
6980,North Star Co,1998,1999,2,423,233,85,159,0,159,0,706.474,101.0
6980,North Star Co,1998,2000,3,274,260,4,159,0,159,0,706.474,27.0
6980,North Star Co,1998,2002,5,265,265,0,159,0,159,0,706.474,5.0
6980,North Star Co,1998,2005,8,273,267,1,159,0,159,0,706.474,2.0
6980,North Star Co,1998,2006,9,279,279,0,159,0,159,0,706.474,12.0
6980,North Star Co,1999,1999,1,314,166,65,78,4,74,0,706.474,166.0
6980,North Star Co,1999,2000,2,290,217,20,78,4,74,0,706.474,51.0
6980,North Star Co,1999,2001,3,291,218,23,78,4,74,0,706.474,1.0
6980,North Star Co,1999,2002,4,291,223,18,78,4,74,0,706.474,5.0
6980,North Star Co,1999,2005,7,225,224,1,78,4,74,0,706.474,1.0
6980,North Star Co,1999,2007,9,242,226,1,78,4,74,0,706.474,2.0
6980,North Star Co,1999,2008,10,265,260,0,78,4,74,0,706.474,34.0
6980,North Star Co,2000,2000,1,264,170,42,168,24,144,0,706.474,170.0
6980,North Star Co,2000,2001,2,403,291,27,168,24,144,0,706.474,121.0
6980,North Star Co,2000,2002,3,326,320,2,168,24,144,0,706.474,29.0
6980,North Star Co,2000,2003,4,324,321,2,168,24,144,0,706.474,1.0
6980,North Star Co,2000,2004,5,337,326,5,168,24,144,0,706.474,5.0
6980,North Star Co,2000,2005,6,347,332,4,168,24,144,0,706.474,6.0
6980,North Star Co,2000,2006,7,353,346,1,168,24,144,0,706.474,14.0
6980,North Star Co,2000,2007,8,361,349,1,168,24,144,0,706.474,3.0
6980,North Star Co,2001,2001,1,179,153,11,155,24,131,0,706.474,153.0
6980,North Star Co,2001,2002,2,181,174,2,155,24,131,0,706.474,21.0
6980,North Star Co,2001,2003,3,188,177,4,155,24,131,0,706.474,3.0
6980,North Star Co,2001,2004,4,196,186,5,155,24,131,0,706.474,9.0
6980,North Star Co,2001,2005,5,211,198,3,155,24,131,0,706.474,12.0
6980,North Star Co,2001,2006,6,229,203,1,155,24,131,0,706.474,5.0
6980,North Star Co,2001,2007,7,215,209,1,155,24,131,0,706.474,6.0
6980,North Star Co,2001,2008,8,216,210,1,155,24,131,0,706.474,1.0
6980,North Star Co,2001,2009,9,242,216,1,155,24,131,0,706.474,6.0
6980,North Star Co,2001,2010,10,235,220,0,155,24,131,0,706.474,4.0
6980,North Star Co,2002,2002,1,149,123,6,178,28,150,0,706.474,123.0
6980,North Star Co,2002,2003,2,173,140,8,178,28,150,0,706.474,17.0
6980,North Star Co,2002,2005,4,162,158,4,178,28,150,0,706.474,18.0
6980,North Star Co,2002,2007,6,164,160,4,178,28,150,0,706.474,2.0
6980,North Star Co,2003,2003,1,131,92,19,209,30,179,0,706.474,92.0
6980,North Star Co,2003,2004,2,153,116,17,209,30,179,0,706.474,24.0
6980,North Star Co,2003,2005,3,228,138,8,209,30,179,0,706.474,22.0
6980,North Star Co,2003,2006,4,242,158,4,209,30,179,0,706.474,20.0
6980,North Star Co,2003,2007,5,185,162,3,209,30,179,0,706.474,4.0
6980,North Star Co,2003,2008,6,191,168,3,209,30,179,0,706.474,6.0
6980,North Star Co,2003,2010,8,221,180,1,209,30,179,0,706.474,12.0
6980,North Star Co,2003,2011,9,270,259,1,209,30,179,0,706.474,79.0
6980,North Star Co,2004,2004,1,490,111,44,277,47,230,0,706.474,111.0
6980,North Star Co,2004,2005,2,476,135,16,277,47,230,0,706.474,24.0
6980,North Star Co,2004,2006,3,295,248,7,277,47,230,0,706.474,113.0
6980,North Star Co,2004,2007,4,288,275,8,277,47,230,0,706.474,27.0
6980,North Star Co,2004,2008,5,307,285,2,277,47,230,0,706.474,10.0
6980,North Star Co,2004,2009,6,351,345,1,277,47,230,0,706.474,60.0
6980,North Star Co,2004,2013,10,382,356,1,277,47,230,0,706.474,14.0
6980,North Star Co,2005,2005,1,351,133,31,320,53,267,0,706.474,133.0
6980,North Star Co,2005,2006,2,283,201,15,320,53,267,0,706.474,68.0
6980,North Star Co,2005,2007,3,335,295,13,320,53,267,0,706.474,94.0
6980,North Star Co,2005,2008,4,335,311,4,320,53,267,0,706.474,16.0
6980,North Star Co,2005,2014,10,320,312,1,320,53,267,0,706.474,1.0
6980,North Star Co,2006,2006,1,196,159,1,312,43,269,0,706.474,159.0
6980,North Star Co,2006,2007,2,396,196,29,312,43,269,0,706.474,37.0
6980,North Star Co,2006,2008,3,372,218,10,312,43,269,0,706.474,22.0
6980,North Star Co,2006,2009,4,380,294,7,312,43,269,0,706.474,76.0
6980,North Star Co,2006,2010,5,636,401,6,312,43,269,0,706.474,107.0
6980,North Star Co,2006,2011,6,449,417,3,312,43,269,0,706.474,16.0
6980,North Star Co,2007,2007,1,321,179,48,324,47,277,0,706.474,179.0
6980,North Star Co,2007,2008,2,355,230,16,324,47,277,0,706.474,51.0
6980,North Star Co,2007,2009,3,377,270,10,324,47,277,0,706.474,40.0
6980,North Star Co,2007,2010,4,382,287,9,324,47,277,0,706.474,17.0
6980,North Star Co,2007,2011,5,391,300,4,324,47,277,0,706.474,13.0
6980,North Star Co,2007,2012,6,389,340,3,324,47,277,0,706.474,40.0
6980,North Star Co,2007,2013,7,472,432,3,324,47,277,0,706.474,92.0
6459,Oregon Mut Grp,1998,1998,1,63,10,43,924,25,899,0,4505.465,10.0
6459,Oregon Mut Grp,1998,1999,2,163,16,96,924,25,899,0,4505.465,6.0
6459,Oregon Mut Grp,1998,2000,3,499,115,384,924,25,899,0,4505.465,99.0
6459,Oregon Mut Grp,1998,2001,4,401,128,271,924,25,899,0,4505.465,13.0
6459,Oregon Mut Grp,1998,2002,5,916,151,435,924,25,899,0,4505.465,23.0
6459,Oregon Mut Grp,1998,2003,6,506,394,113,924,25,899,0,4505.465,243.0
6459,Oregon Mut Grp,1998,2004,7,995,403,550,924,25,899,0,4505.465,9.0
6459,Oregon Mut Grp,1998,2006,9,743,492,247,924,25,899,0,4505.465,89.0
6459,Oregon Mut Grp,1998,2007,10,613,522,91,924,25,899,0,4505.465,30.0
6459,Oregon Mut Grp,1999,1999,1,162,2,150,890,26,864,0,4505.465,2.0
6459,Oregon Mut Grp,1999,2000,2,735,7,728,890,26,864,0,4505.465,5.0
6459,Oregon Mut Grp,1999,2001,3,306,28,247,890,26,864,0,4505.465,21.0
6459,Oregon Mut Grp,1999,2002,4,526,84,415,890,26,864,0,4505.465,56.0
6459,Oregon Mut Grp,1999,2003,5,621,284,217,890,26,864,0,4505.465,200.0
6459,Oregon Mut Grp,1999,2004,6,651,402,169,890,26,864,0,4505.465,118.0
6459,Oregon Mut Grp,1999,2005,7,591,474,108,890,26,864,0,4505.465,72.0
6459,Oregon Mut Grp,1999,2006,8,722,488,204,890,26,864,0,4505.465,14.0
6459,Oregon Mut Grp,1999,2007,9,676,545,131,890,26,864,0,4505.465,57.0
6459,Oregon Mut Grp,1999,2008,10,787,551,126,890,26,864,0,4505.465,6.0
6459,Oregon Mut Grp,2000,2000,1,716,20,687,924,23,901,0,4505.465,20.0
6459,Oregon Mut Grp,2000,2001,2,403,58,184,924,23,901,0,4505.465,38.0
6459,Oregon Mut Grp,2000,2002,3,624,153,346,924,23,901,0,4505.465,95.0
6459,Oregon Mut Grp,2000,2003,4,646,206,295,924,23,901,0,4505.465,53.0
6459,Oregon Mut Grp,2000,2004,5,1231,479,367,924,23,901,0,4505.465,273.0
6459,Oregon Mut Grp,2000,2005,6,1050,723,312,924,23,901,0,4505.465,244.0
6459,Oregon Mut Grp,2000,2006,7,1029,732,267,924,23,901,0,4505.465,9.0
6459,Oregon Mut Grp,2000,2007,8,949,739,190,924,23,901,0,4505.465,7.0
6459,Oregon Mut Grp,2000,2008,9,968,740,218,924,23,901,0,4505.465,1.0
6459,Oregon Mut Grp,2000,2009,10,855,755,101,924,23,901,0,4505.465,15.0
6459,Oregon Mut Grp,2001,2001,1,161,40,93,922,33,889,0,4505.465,40.0
6459,Oregon Mut Grp,2001,2002,2,448,86,330,922,33,889,0,4505.465,46.0
6459,Oregon Mut Grp,2001,2003,3,561,122,189,922,33,889,0,4505.465,36.0
6459,Oregon Mut Grp,2001,2004,4,674,441,208,922,33,889,0,4505.465,319.0
6459,Oregon Mut Grp,2001,2006,6,771,444,316,922,33,889,0,4505.465,3.0
6459,Oregon Mut Grp,2001,2007,7,690,456,198,922,33,889,0,4505.465,12.0
6459,Oregon Mut Grp,2001,2008,8,715,477,239,922,33,889,0,4505.465,21.0
6459,Oregon Mut Grp,2001,2010,10,559,490,64,922,33,889,0,4505.465,14.0
6459,Oregon Mut Grp,2002,2002,1,451,37,315,949,226,723,0,4505.465,37.0
6459,Oregon Mut Grp,2002,2003,2,546,157,228,949,226,723,0,4505.465,120.0
6459,Oregon Mut Grp,2002,2004,3,769,399,370,949,226,723,0,4505.465,242.0
6459,Oregon Mut Grp,2002,2005,4,810,418,357,949,226,723,0,4505.465,19.0
6459,Oregon Mut Grp,2002,2006,5,999,461,426,949,226,723,0,4505.465,43.0
6459,Oregon Mut Grp,2002,2007,6,914,602,311,949,226,723,0,4505.465,141.0
6459,Oregon Mut Grp,2002,2008,7,852,606,246,949,226,723,0,4505.465,4.0
6459,Oregon Mut Grp,2003,2003,1,208,2,204,1008,462,546,0,4505.465,2.0
6459,Oregon Mut Grp,2003,2004,2,317,8,306,1008,462,546,0,4505.465,6.0
6459,Oregon Mut Grp,2003,2005,3,209,14,184,1008,462,546,0,4505.465,6.0
6459,Oregon Mut Grp,2003,2006,4,279,33,246,1008,462,546,0,4505.465,19.0
6459,Oregon Mut Grp,2003,2010,8,154,35,119,1008,462,546,0,4505.465,2.0
6459,Oregon Mut Grp,2003,2012,10,136,41,77,1008,462,546,0,4505.465,6.0
6459,Oregon Mut Grp,2004,2004,1,510,58,433,1109,455,654,0,4505.465,58.0
6459,Oregon Mut Grp,2004,2005,2,803,81,497,1109,455,654,0,4505.465,23.0
6459,Oregon Mut Grp,2004,2006,3,1282,89,827,1109,455,654,0,4505.465,8.0
6459,Oregon Mut Grp,2004,2007,4,1409,453,956,1109,455,654,0,4505.465,364.0
6459,Oregon Mut Grp,2005,2005,1,486,29,450,1022,253,768,0,4505.465,29.0
6459,Oregon Mut Grp,2005,2006,2,507,54,448,1022,253,768,0,4505.465,25.0
6459,Oregon Mut Grp,2005,2007,3,637,73,543,1022,253,768,0,4505.465,19.0
6459,Oregon Mut Grp,2005,2008,4,565,139,404,1022,253,768,0,4505.465,66.0
6459,Oregon Mut Grp,2005,2009,5,757,477,279,1022,253,768,0,4505.465,338.0
6459,Oregon Mut Grp,2005,2010,6,717,479,229,1022,253,768,0,4505.465,2.0
6459,Oregon Mut Grp,2005,2011,7,656,491,156,1022,253,768,0,4505.465,12.0
6459,Oregon Mut Grp,2005,2013,9,630,514,78,1022,253,768,0,4505.465,23.0
6459,Oregon Mut Grp,2005,2014,10,618,591,27,1022,253,768,0,4505.465,77.0
6459,Oregon Mut Grp,2006,2006,1,475,1,465,944,86,858,0,4505.465,1.0
6459,Oregon Mut Grp,2006,2007,2,655,7,648,944,86,858,0,4505.465,6.0
6459,Oregon Mut Grp,2006,2008,3,323,16,297,944,86,858,0,4505.465,9.0
6459,Oregon Mut Grp,2006,2009,4,279,18,262,944,86,858,0,4505.465,2.0
6459,Oregon Mut Grp,2006,2012,7,172,20,152,944,86,858,0,4505.465,2.0
6459,Oregon Mut Grp,2007,2007,1,865,1,864,1026,33,993,0,4505.465,1.0
6459,Oregon Mut Grp,2007,2008,2,569,52,498,1026,33,993,0,4505.465,51.0
6459,Oregon Mut Grp,2007,2009,3,569,171,390,1026,33,993,0,4505.465,119.0
13439,Partners Mut Ins Co,2003,2003,1,58,3,46,305,4,301,1,0.0,3.0
13439,Partners Mut Ins Co,2003,2004,2,58,15,26,305,4,301,1,0.0,12.0
